ObjectID *,Shape *,Type,Title,Issuance Date,Year,Cancellation Date,Cause,Count,Monitoring Station,Location Name,Statewide,Island,Island Wide,County,Advisement,Volume_gallons,Status,Latitude,Longitude
265,Point,Sewage Spill,"Wastewater Discharge at Lydgate Park/Wailua Beach, Kaua‘i",3/29/2020 0:22,2020,4/9/2020 10:00,Heavy rain,<Null>,<Null>,Lydgate Park/Wailua Beach,No,Kauai,No,Kauai,"The public is advised to stay out of waters from Lydgate Park to Kamalani Kai Bridge. An undetermined amount of partially treated wastewater was released from the Wailua Wastewater Treatment Plant to the nearshore waters fronting Lydgate Park and the shoreline to the south following heavy rains in the area. Warning signs have been posted in the area.

The public is advised to remain out of these waters until warning signs have been removed.",,Closed,22.037591,-159.336105
266,Point,Sewage Spill,"Wastewater Discharge at Lydgate Park, Kaua‘i",3/18/2020 2:12,2020,4/9/2020 10:00,Unconfirmed,<Null>,<Null>,Lydgate Park,No,Kauai,No,Kauai,The public is advised to stay out of the cordoned off area in Lydgate Park adjacent to the Wailua Sewage Treatment Plant due a discharge of sewage.  The affected area is on the south side of the park and includes the Kamalani playground.  The public is advised to stay out of the area until signs and caution tape have been removed.,,Closed,22.040402,-159.336712
267,Point,Sewage Spill,"Wastewater Discharge at Kikiaola Harbor, Kaua‘i",3/18/2020 1:30,2020,4/6/2020 19:19,Sewage Discharge,<Null>,<Null>,Kikiaola Harbor,No,Kauai,No,Kauai,"The public is advised to stay out of the water in Kikiaola Harbor due to a release of treated and partially treated sewage.  The spill occurred during the heavy rainfall in the early hours of March 17, 2020.  The public is advised to stay out of the water until the warning signs are removed.",,Closed,21.95976,-159.692033
268,Point,Sewage Spill,"Wastewater Discharge at Hanamaulu Stream, Kaua‘i",9/13/2019 23:17,2019,9/17/2019 20:46,Unconfirmed,<Null>,<Null>,Hanamaulu Stream,No,Kauai,No,Kauai,"The public is advised to keep out of waters of Hanamaulu Stream near the Maalo Road bridge adjacent to the Kapaia lift station due to a wastewater spill.

Approximately 150 gallons of untreated sewage was discharged into the Hanamaulu Stream from the Kapaia lift station near the intersection of Kuhio Highway and Maalo Road.

Warning signs have been posted and the water quality will be monitored.",150,Closed,21.99186,-159.365965
269,Point,Sewage Spill,"Wastewater Discharge at Wailua River, Kaua‘i",11/2/2018 20:17,2018,11/9/2018 1:03,Broken line,<Null>,<Null>,Wailua River,No,Kauai,No,Kauai,"UPDATE 11/5/18: Discharge has been stopped as of 11/4/18. Total estimated volume of discharge has been updated to 8,000 gallons. The public is advised to remain out of these waters until the warning signs have been removed.

The public is advised to remain out of the waters of Wailua River near Kuhio Highway, and also the coastal waters of Wailua Beach. CWB was notified of a wastewater discharge at the intersection of North Leho Drive and Kuhio Highway. The discharge flowed along Kuho Highway then into Wailua River in the vicinity of Kuhio Highway Bridge.  Repairs are underway, and volume estimates are currently being calculated. Warning signs are being posted and water samples will be collected. The public is advised to remain out of these waters until the signs have been removed.",8000,Closed,22.048769,-159.33926
270,Point,Sewage Spill,"Wastewater Discharge at Hanamauu Stream, Kaua‘i",3/18/2018 6:01,2018,3/28/2018 0:59,Broken pipe,<Null>,<Null>,"Hanamauu Stream, at Kapaia Bridge, Kauai",No,Kauai,No,Kauai,The public is advised to remain out of the waters of Hanamaulu Stream between Kuhio Highway and the Kapaia Road crossing. CWB was notified by Kauai County Wastewater Division of a wastewater discharge near Kapaia Bridge on Kuhio Highway. The estimated 100 gallons discharged from a manhole and flowed into nearby Hanamaulu Stream. The discharge has been stopped and repairs are underway. Warning signs ans being posted and water samples will be collected in the morning. The public is advised to remain out of these waters until the signs have been removed.  For more information please use the following link  https://eha-cloud.doh.hawaii.gov/cwb/#!/landing,100,Closed,21.988917,-159.362691
271,Point,Sewage Spill,"Wastewater Discharge at Princeville, Kaua‘i",10/11/2017 18:51,2017,10/17/2017 18:52,Power failure,<Null>,<Null>,Princeville,No,Kauai,No,Kauai,"The public is advised to stay out of the waters along the rocky shore near Keoniana Road, Princeville, Kauai. The CWB was notified by the treatment plant operator of a wastewater discharge near the Keoiana Road pump station due to a power failure. The discharge flowed into an unnamed stream and possibly entered the waters along the rocky shore. The discharge has been stopped, and repairs are underway. Warning signs have been posted and water samples are being collected. The public is advised to remain out of these waters until the signs have been removed.  Please follow this link for more information: http://emdweb.doh.hawaii.gov/cwb/wqd/viewer/Home.aspx",,Closed,22.229077,-159.4749
272,Point,Sewage Spill,"Wastewater discharge, Kapaia stream and Hanamaulu Beach",11/26/2016,2016,12/7/2016,broken pipe,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,"The public is advised to stay out of the waters of Kapaia stream from below Kuhio Highway to, and including Hanamaulu Beach. CWB was notified of a wastewater discharge from a manhole along Kuhio Highway north of Kapaia bridge, which is located between Lihue and Hanamaulu.   The discharge, estimated at approximately 10!gallons/ minute, flowed into a drainage canal which leads to Kapaia stream. Repair work is under way and warning signs are being posted.  The public is is advised  to remain out of these waters until the signs have been removed.",,Closed,21.99312,-159.34045
273,Point,Sewage Spill,"Wastewater discharge, Port Allen, Kauai",6/12/2016,2016,6/13/2016,clogged line,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,The public is advised to stay out of the waters near the Port Allen commercial boat harbor. CWB was notified of a wastewater discharge from the Port Allen pump station due to a power failure. The estimated 100 gallons flowed onto Waialo Road and into a storm drain. At this time it is unknown how much of the 100 gallons has reached harbor waters. The discharge has been stopped and signs are being posted. The public is advised to remain out of these waters until the signs have been removed.,100,Closed,21.900448,-159.588065
274,Point,Sewage Spill,"Wastewater discharge, Puu Poa Marsh, Kauai",12/22/2015,2015,12/28/2015,Wastewater discharge from the Princeville lift station.,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,The public is advised to stay out of the waters of Puu Poa marsh. CWB was notified of a wastewater discharge from the Princeville Resort lift station. Approximately 3000 gallons discharged and entered into a stream that leads to the marsh. The flow has been stopped and warning signs will be posted. The public is advised to remain out of these waters until the signs have been removed.,3000,Closed,22.21911,-159.49821
275,Point,Sewage Spill,"Wastewater discharge, Puu Poa Marsh, Kauai",8/25/2015,2015,8/27/2015,Wastewater discharge from the Princeville lift station.,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,"The public is advised to stay out of the waters of Puu Poa marsh and the coastal waters that front the marsh. CWB was notified of a wastewater discharge from the Princeville Resort lift station. Approximately 2000 gallons discharged and entered into a stream that leads to the marsh. The flow has been stopped, warning signs are posted and water samples are being collected. The public is advised to remain out of these waters until the signs have been removed.",2000,Closed,22.21911,-159.49821
276,Point,Sewage Spill,Manhole overflow Kauai,6/3/2014,2014,6/9/2014,Clogged line,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,"A Kuhio Highway manhole overflowed  near the Hanamaulu River Bridge and discharged untreated sewage into Hanamaulu Stream.  Volume of spill is estimated at over 18,000 gallons.  Warning signs are being posted and water samples are being collected.  Public is advised to stay out of Hanamaulu Stream and Hanamaulu Bay.",18800,Closed,21.99312,-159.34045
277,Point,Sewage Spill,Effluent Discharge into Kikiaola Harbor,12/19/2013,2013,12/20/2013,Heavy Rains,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,CWB has determined that there was discharge of Waimea WWTP effluent from an irrigation ditch into Kikiaola Harbor.  Warning signs are being posted.  The public is advised to stay out of the harbor waters un warning signs have been taken down.,,Closed,21.95976,-159.692033
278,Point,Sewage Spill,"Wastewater discharge, Hanapepe, Kauai",12/15/2013,2013,12/17/2013,Manhole overflow,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,"The public is advised to stay out of the waters from the mouth of Hanapepepe river to Port Allen small boat harbor. CWB was notified of a wastewater discharge from a manhole near the intersection of Eleele Road and Kaumualii Highway. An estimated 2000 gallons discharged with an undetermined amount entering into a storm drains which terminates in Hanapepe Valley. The dischaege has een stopped. However, due to heavy rains, as a precaution, warning signs have been posted along the shoreline from Hanapepe river mouth to Port Allen small boat harbor. The public is advised to remain out of these waters until the signs have been removed. In addition, the island of Kauai remains under a brown water advisory due to the heavy rains. If waters look brown or turbid, it is advised to stay out. ",2000,Closed,21.90663,-159.59098
279,Point,Sewage Spill,Effluent Discharge into Kikiaola Harbor,12/15/2013,2013,12/18/2013,Heavy Rains,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,CWB has determined that there was discharge of Waimea WWTP effluent from an irrigation ditch into Kikiaola Harbor.  Warning signs are being posted.  The public is advised to stay out of the harbor waters un warning signs have been taken down.,,Closed,21.95976,-159.692033
280,Point,Sewage Spill,"Wastewater discharge, Kalapaki Beach",5/17/2012,2012,5/26/2012,Power failure,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,"**UPDATE** Improvement in sampling results have resulted in the removal of warning signs on the eastern half of Kalapahi Beach, as well as the jetty area up to the stream mouth. **.  The public is advised to stay out of the waters at Kalapaki Beach due to a wastewater discharge. Partially treated effluent water from the Lihue waste water treatment plant entered into storm drain system  which leads to Kalapaki Beach. Signs are being posted and samples will be taken.  The public is advised to remain out of the area until signs have been removed.",,Closed,21.96022,-159.35016
281,Point,Sewage Spill,"Update, Wastewater discharge, Eleele",2/27/2012,2012,3/9/2012,Heavy Rains,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,The public is advised to stay out of the waters near the mouth of Hanapepe River and the canoe launch area approximately 50 yards upstream. CWB was notified of an overflowing manhole near the intersection of Eleele Road and Kaumualii Hwy. Due to heavy rains it is likely the wastewater has entered into Hanapepe River near the canoe launch area. Warning signs have been posted.  The entire island is also currently under a brown water advisory due to the heavy rains.,,Closed,21.90663,-159.59098
282,Point,Sewage Spill,"Wastewater discharge update, Kikiaola harbor",2/27/2012,2012,3/18/2012,Heavy rains,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,The public is advised to stay out of the waters in Kikiaola Harbor due to a wastewater discharge.  Stormwater and treated wastewater was released into the Kikiaola irrigation ditch which empties into the harbor.  The discharge was due to heavy rains.  Warning signs have been posted and the public is advised to remain out of the waters until the signs have been removed.  The island of Kauai is also under a brown water advisory due the heavy rains.,,Closed,21.95976,-159.692033
283,Point,Sewage Spill,"Wastewater discharge, Hanamaulu, Kauai",5/12/2011,2011,5/16/2011,Heavy rains,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,"The public is advised to stay out of Hanamaulu stream below Kuhio Hwy, and the waters at Hanamaulu Bay, Kauai due to a wastewater discharge. CWB was notified by the State Operator of a wastewater discharge of approximately 1000 gals at the Hanamaulu pump station due to heavy rains. Although the wastewater discharged to land, because of the intensity of the rain it is likely that the waters reached a tributary of Hanamaulu stream which empties into the waters of the bay. The flow has been stopped and signs will be posted.",,Closed,21.99312,-159.34045
284,Point,Sewage Spill,Effluent Discharge Kikiaola Harbor,12/27/2010,2010,12/31/2010,Heavy Rains,<Null>,<Null>,<Null>,No,Kauai,No,Kauai,"Due to heavy rains, County of Kauai has opened an irrigation ditch that contains treated effluent to prevent flooding.  The discharge enters into Kikiaola Harbor along the western seawall.  Warning signs will be posted and water sample collected. Public is advised to stay out of harbor waters until bacteria levels return to normal.",,Closed,21.95976,-159.692033
285,Point,Sewage Spill,"Wastewater Discharge north of Mala Boat ramp, between Kapunakea Street and Wahikuli Road, Maui",6/17/2018 2:42,2018,6/21/2018 1:50,Broken pipe,<Null>,<Null>,Lahaina,No,Maui,No,Maui,"The public is advised to stay out if the coastal waters fronting Honoapiilani Highway between Kapunakea Street and Wahikuli Road

Origin of spill: Lahaina wastewater pump station
Affected areas: coastal waters .5 miles north of Mala boat ramp fronting Honoapiilani Highway between Kapunakea Street and Wahikuli Road
Volume: under calculation
Time of spill:  6/16 estimated early morning 
Spill status:  Discharge stopped

The public is advised to remain out of these waters until warning signs have been removed.",,Closed,20.891785,-156.685646
